timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 10:33:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:34:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:35:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:36:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:37:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:38:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:35,2.0,1.0,2.0,2.0,3.0,1.0
timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 10:39:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:39:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:40:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:41:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:42:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:43:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:44:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:45:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:46:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:47:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:48:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:35,2.0,1.0,2.0,2.0,3.0,1.0
timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 10:49:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:49:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:50:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:51:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:52:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:53:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:54:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:55:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:56:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:57:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:58:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:35,2.0,1.0,2.0,2.0,3.0,1.0
timestamp,details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count
2023-09-24 10:59:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 10:59:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:00:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:01:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:02:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:35,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:40,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:45,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:50,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:03:55,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:00,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:05,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:10,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:15,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:20,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:25,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:30,2.0,1.0,2.0,2.0,3.0,1.0
2023-09-24 11:04:35,2.0,1.0,2.0,2.0,3.0,1.0
